published_date,close
2024-07-09,267.39599999999996
2024-07-10,269.288
2024-07-11,272.3
2024-07-14,281.22
2024-07-15,282.548
2024-07-16,298.908
2024-07-17,305.472
2024-07-18,306.968
2024-07-21,313.308
2024-07-22,321.808
2024-07-23,334.43199999999996
2024-07-24,325.752
2024-07-25,325.39599999999996
2024-07-28,329.352
2024-07-29,333.728
2024-07-30,348.07599999999996
2024-07-31,359.548
2024-08-01,357.88800000000003
2024-08-05,365.94
2024-08-06,347.056
2024-08-07,368.288
2024-08-08,371.036
2024-08-11,386.272
2024-08-12,398.792
2024-08-13,395.336
2024-08-14,405.096
2024-08-15,417.144
